,고객번호,14년 1분기,14년 2분기,14년 3분기,14년 4분기,15년 1분기,15년 2분기,15년 3분기,15년 4분기
9330,09331,1684670.0,1480809.0,1807603.0,1630182.0,1842606.0,1056576.0,1524024.0,1293424.0
9331,09332,1553460.0,1294511.0,1721315.0,2277619.0,1854065.0,1556172.0,1388945.0,1392817.0
9332,09333,3646049.0,5772274.0,3373065.0,4525319.0,5472370.0,4989731.0,15899880.0,3673230.0
9333,09334,9486140.0,11298140.0,14280640.0,22576037.0,10111750.0,10974740.0,4039106.0,9289380.0
9334,09335,878580.0,725601.0,4134618.0,597310.0,1535977.0,1457787.0,2097892.0,4341576.0
9335,09336,2825610.0,3407140.0,1766090.0,9893630.0,8219430.0,2102150.0,523450.0,
9336,09337,3372918.0,3614202.0,3072657.0,13671100.0,7439702.0,5639874.0,2489473.0,11447178.0
9337,09338,,195200.0,1130120.0,1509950.0,2215210.0,1774720.0,2457830.0,939410.0
9338,09339,2930964.0,9064216.0,3957750.0,18386515.0,12416541.0,22376174.0,20071960.0,42040850.0
9339,09340,3824650.0,3297484.0,3522840.0,12466360.0,4306355.0,3604644.0,5204608.0,4476830.0
9340,09341,3859552.0,1181330.0,5416600.0,1519498.0,2942791.0,1453574.0,2730586.0,2934284.0
9341,09342,3527749.0,7741920.0,2517300.0,2277800.0,3247280.0,1922730.0,2962280.0,2997070.0
9342,09343,5699210.0,9184480.0,8755580.0,5376925.0,7483700.0,6910660.0,5352970.0,7698910.0
9343,09344,2553377.0,1432625.0,2374091.0,2533182.0,1982080.0,975006.0,1244836.0,1234604.0
9344,09345,6709904.0,2649670.0,4408936.0,3501000.0,4365130.0,3466010.0,7067790.0,9880240.0
9345,09346,1417462.0,2814652.0,5041018.0,1849417.0,4685368.0,3157272.0,2398859.0,2222477.0
9346,09347,4052613.0,3308000.0,5456235.0,6635300.0,7488070.0,4913550.0,7381370.0,4146110.0
9347,09348,8955170.0,20731720.0,18403820.0,25604530.0,33508051.0,12144780.0,9683690.0,16760920.0
9348,09349,3254025.0,2259603.0,2367564.0,3058080.0,3606553.0,2532479.0,1707909.0,1385089.0
9349,09350,1795641.0,1855653.0,1477503.0,1776109.0,1810968.0,2165576.0,1556894.0,1722904.0
9350,09351,1124268.0,3430438.0,5324245.0,4746605.0,1919497.0,2177255.0,1317873.0,1021971.0
9351,09352,1278460.0,1383938.0,1849442.0,3334661.0,2129779.0,2111117.0,1956832.0,977194.0
9352,09353,3475860.0,4644760.0,6042520.0,7883350.0,8130820.0,9934441.0,8290332.0,8011670.0
9353,09354,1371521.0,1325792.0,1295956.0,6230590.0,1301188.0,2130794.0,1669760.0,2139630.0
9354,09355,3861473.0,3178308.0,5419845.0,6248973.0,3931878.0,22216840.0,3042354.0,6914316.0
9355,09356,1389550.0,1150500.0,1474310.0,969640.0,679050.0,2160345.0,656500.0,1809260.0
9356,09357,4191642.0,3555904.0,2580230.0,3802200.0,3799070.0,2621188.0,2436450.0,3367050.0
9357,09358,4525583.0,4655739.0,2620335.0,4321037.0,5754667.0,4453859.0,4542834.0,6375806.0
9358,09359,671805.0,1417446.0,1479616.0,1124100.0,1312510.0,3197825.0,1616021.0,1788052.0
9359,09360,2347316.0,2143985.0,2553904.0,1476110.0,2668362.0,2272425.0,2483790.0,3207532.0
9360,09361,9785090.0,15949790.0,13676340.0,14604100.0,7402643.0,7961640.0,10055090.0,15637760.0
9361,09362,1870450.0,1856910.0,1803110.0,1170500.0,734690.0,1223160.0,885290.0,1354570.0
9362,09363,22518132.0,35206360.0,25201780.0,811000.0,4822880.0,27362090.0,35608880.0,6503090.0
9363,09364,2254995.0,1600714.0,1935930.0,2335809.0,3727395.0,3246940.0,3839063.0,4125171.0
9364,09365,536761.0,920017.0,820241.0,698739.0,547625.0,752280.0,1065852.0,1737384.0
9365,09366,1414629.0,1474956.0,1335789.0,2143146.0,1128780.0,2041719.0,1244690.0,1087448.0
9366,09367,6909480.0,3784080.0,6717670.0,4348380.0,2861773.0,4649124.0,5914690.0,7955830.0
9367,09368,1530832.0,1826400.0,3206770.0,2042056.0,3280503.0,2882242.0,2572070.0,2018770.0
9368,09369,6185810.0,10827417.0,5624643.0,4147789.0,5826980.0,11194020.0,2824433.0,9174582.0
9369,09370,1668712.0,2285798.0,4022198.0,5847882.0,3950366.0,2121756.0,4010632.0,3291387.0
9370,09371,1030726.0,2289567.0,1297555.0,1700457.0,1663543.0,1380147.0,1687096.0,1948618.0
9371,09372,1139422.0,1430209.0,1165513.0,1487936.0,875118.0,909306.0,536952.0,582688.0
9372,09373,9600700.0,4624530.0,11164190.0,11878050.0,5141630.0,11414649.0,9902880.0,11349080.0
9373,09374,1028160.0,1225910.0,2115650.0,2854810.0,2958560.0,1247510.0,5175930.0,3055200.0
9374,09375,4445701.0,2949357.0,5763234.0,4929095.0,3076865.0,3002287.0,1586620.0,6151851.0
9375,09376,2397980.0,2284940.0,1552043.0,1793680.0,3112096.0,2048998.0,1748042.0,969908.0
9376,09377,724780.0,776131.0,634860.0,739450.0,1338848.0,598901.0,504460.0,360760.0
9377,09378,1855153.0,1357125.0,1403724.0,542886.0,1188580.0,2414198.0,2784371.0,7802808.0
9378,09379,3505783.0,3563630.0,3016642.0,3101250.0,4767960.0,5370506.0,5301787.0,4866510.0
9379,09380,795562.0,1916327.0,1350952.0,2712858.0,3343758.0,3417729.0,2157960.0,1147979.0
9380,09381,1953797.0,2355283.0,3159696.0,3289883.0,3379288.0,3268875.0,2714687.0,2313143.0
9381,09382,366390.0,1128410.0,666370.0,867350.0,754480.0,448390.0,750364.0,453330.0
9382,09383,1278339.0,1037521.0,1207476.0,1140475.0,1681343.0,1684829.0,1245441.0,1155484.0
9383,09384,5716450.0,20929440.0,5344660.0,5785110.0,9265510.0,10567050.0,10549080.0,18259570.0
9384,09385,1509756.0,1433062.0,1588192.0,1195325.0,745090.0,1261744.0,1078987.0,1490247.0
9385,09386,1826368.0,852320.0,2774878.0,1412345.0,4000250.0,5108630.0,15016250.0,8119698.0
9386,09387,2167170.0,5869255.0,14291752.0,8434692.0,2765830.0,3482690.0,5325500.0,9313950.0
9387,09388,9541468.0,13773112.0,10408469.0,15618958.0,14650399.0,15557230.0,10302390.0,26607860.0
9388,09389,2718140.0,3449216.0,5022250.0,5964340.0,6311061.0,1671520.0,4510190.0,1693962.0
9389,09390,435330.0,959340.0,851950.0,1545350.0,812120.0,817270.0,442410.0,621600.0
9390,09391,743930.0,464880.0,1047720.0,1721420.0,740760.0,738830.0,542090.0,1914900.0
9391,09392,3819080.0,431600.0,1348020.0,1433708.0,1351156.0,2397642.0,1370004.0,2246554.0
9392,09393,556554.0,832081.0,1307874.0,1258079.0,1715474.0,2296777.0,1731502.0,2011122.0
9393,09394,141430.0,743630.0,593022.0,997400.0,3083940.0,1577910.0,2788720.0,6531691.0
9394,09395,1801860.0,2231680.0,2248650.0,1095550.0,1000030.0,592080.0,859350.0,1139000.0
9395,09396,6041647.0,7681110.0,6357587.0,5415920.0,14315550.0,7447220.0,5887350.0,4089995.0
9396,09397,25078339.0,9981016.0,14400674.0,19154582.0,7317167.0,12047094.0,24458675.0,4190801.0
9397,09398,21308412.0,11435690.0,14052630.0,2832750.0,16323443.0,11983450.0,9346110.0,13610440.0
9398,09399,2947156.0,2724419.0,2065275.0,1229204.0,1739205.0,3055387.0,2802545.0,2598737.0
9399,09400,3071626.0,3863290.0,1337470.0,5279890.0,2670229.0,3025172.0,2892140.0,4285560.0
9400,09401,470342.0,731971.0,1114870.0,1203020.0,2058148.0,1133523.0,2111322.0,1999912.0
9401,09402,7998030.0,7446875.0,8396707.0,9783350.0,13108775.0,8802073.0,3677276.0,15708027.0
9402,09403,16115770.0,17305390.0,10591640.0,15025470.0,7079310.0,6601750.0,3470050.0,3233920.0
9403,09404,185454.0,326220.0,59900.0,1392091.0,3005998.0,4059882.0,2197060.0,2458375.0
9404,09405,786844.0,889928.0,2172613.0,1302020.0,1451186.0,1494461.0,1264586.0,1524510.0
9405,09406,79710235.0,76784556.0,36648614.0,1391489.0,127837308.0,17361894.0,101220010.0,3469750.0
9406,09407,3350382.0,2912967.0,2695921.0,4340248.0,2016622.0,2977011.0,2436319.0,3468142.0
9407,09408,1728320.0,2832340.0,3376806.0,2715998.0,6189096.0,1951460.0,1661150.0,3753258.0
9408,09409,1715970.0,2374920.0,2475780.0,2682790.0,4070330.0,3582180.0,2944340.0,3864510.0
9409,09410,1515039.0,1243615.0,945816.0,692626.0,1687350.0,1160077.0,1437134.0,2599143.0
9410,09411,1827560.0,2984550.0,4460480.0,5744570.0,1367570.0,3931930.0,3617650.0,2495680.0
9411,09412,1655950.0,1315650.0,1043870.0,337500.0,1371210.0,1131793.0,1546331.0,1272748.0
9412,09413,2563550.0,5420610.0,3474680.0,5449255.0,6625666.0,4164134.0,6853402.0,5104868.0
9413,09414,1487538.0,1857326.0,1006948.0,1396816.0,2662385.0,2372217.0,2376686.0,1823427.0
9414,09415,1440660.0,1812500.0,2685760.0,2077650.0,2973667.0,3242923.0,1109230.0,6229200.0
9415,09416,1456087.0,1504208.0,1436794.0,2362123.0,1131749.0,1288713.0,2056159.0,1855430.0
9416,09417,2841226.0,451120.0,3090480.0,3954830.0,2224410.0,4515770.0,1024130.0,4696760.0
9417,09418,10532600.0,8039910.0,4949223.0,4528149.0,6480444.0,5793005.0,9265858.0,6862278.0
9418,09419,5509910.0,7926868.0,9422862.0,11025265.0,4736478.0,7493684.0,4472690.0,5323597.0
9419,09420,5273470.0,5378660.0,2910430.0,3364710.0,3162290.0,7648890.0,4423620.0,3467250.0
9420,09421,14758820.0,22438930.0,11479450.0,32167360.0,13252940.0,14167690.0,16536070.0,19766976.0
9421,09422,2289472.0,1409383.0,1714688.0,2316607.0,2964608.0,3381097.0,4070112.0,2073305.0
9422,09423,706824.0,1522036.0,1035407.0,1671872.0,4653590.0,1777878.0,1864630.0,4863240.0
9423,09424,2808790.0,3646079.0,5508290.0,23918250.0,4720560.0,1985490.0,9955080.0,1836030.0
9424,09425,9848360.0,14030780.0,3046880.0,12958170.0,13641060.0,10553600.0,8026420.0,12039522.0
9425,09426,1399981.0,2161299.0,1319767.0,1298542.0,1756335.0,1409425.0,2092902.0,1997565.0
9426,09427,2901979.0,2323394.0,2786080.0,2369612.0,2473025.0,2205250.0,1274309.0,1910063.0
9427,09428,1758440.0,3284845.0,4448751.0,7450350.0,5756272.0,3705050.0,3177520.0,40899743.0
9428,09429,49750.0,268790.0,678748.0,694107.0,788536.0,903201.0,821391.0,1739971.0
9429,09430,3149022.0,5184984.0,3674089.0,3124712.0,3073099.0,7325999.0,5228104.0,10059826.0
9430,09431,3914912.0,3052936.0,3828970.0,13197260.0,5484160.0,5711920.0,3216516.0,12085830.0
9431,09432,18956840.0,26016248.0,12572289.0,25604650.0,28589830.0,29959050.0,9768270.0,12397080.0
9432,09433,22567664.0,11091339.0,2064833.0,3556023.0,3423374.0,4927770.0,4539930.0,3156350.0
9433,09434,1134077.0,1304310.0,1435560.0,1574174.0,1602005.0,1515935.0,2140034.0,1128909.0
9434,09435,4837860.0,9681430.0,6270530.0,3882320.0,8234410.0,25555670.0,23820991.0,9393700.0
9435,09436,5186780.0,5662980.0,3901952.0,2820767.0,3523536.0,1286300.0,2088550.0,1205480.0
9436,09437,2971143.0,7023618.0,3207226.0,3469067.0,1122394.0,3198013.0,2989174.0,2232412.0
9437,09438,2644580.0,2684900.0,1967600.0,5020350.0,6137360.0,4837380.0,10495716.0,18015114.0
9438,09439,4074829.0,4329077.0,4451748.0,4857404.0,3279186.0,4976216.0,6080472.0,7799774.0
9439,09440,34374090.0,29294180.0,32515342.0,43222518.0,26327391.0,23404510.0,20830920.0,18565270.0
9440,09441,1445485.0,3935259.0,1669465.0,2502146.0,2497423.0,1684123.0,2370441.0,4127738.0
9441,09442,6412150.0,3645258.0,6856330.0,6377480.0,4922811.0,3028920.0,10184082.0,16762400.0
9442,09443,3840464.0,7123758.0,3274470.0,14654662.0,15168630.0,4271803.0,9577157.0,25109502.0
9443,09444,2294970.0,5291247.0,3863340.0,6961814.0,3164860.0,10869352.0,15255330.0,6871660.0
9444,09445,1650525.0,1384526.0,1372772.0,1284719.0,1046619.0,806444.0,1890161.0,1954726.0
9445,09446,2076429.0,1832256.0,2197735.0,2677133.0,2335848.0,4723572.0,4648529.0,1101930.0
9446,09447,2207614.0,3558389.0,3309280.0,3939696.0,3325701.0,1593110.0,1000098.0,1595502.0
9447,09448,3034552.0,4505970.0,2699440.0,2399800.0,3009432.0,2445690.0,3050680.0,2796370.0
9448,09449,4461139.0,2536284.0,6852157.0,6372013.0,5817159.0,2841545.0,3240211.0,2443607.0
9449,09450,1338426.0,1812159.0,1086036.0,798817.0,2007136.0,2253720.0,2097429.0,2027997.0
9450,09451,4132514.0,3394155.0,3289709.0,3512744.0,2897860.0,4429235.0,4188760.0,6218597.0
9451,09452,8515740.0,12388541.0,6188760.0,22410540.0,18519445.0,8314650.0,34948220.0,28534310.0
9452,09453,1019759.0,1015085.0,980596.0,1491428.0,3693810.0,1561510.0,1959012.0,3421681.0
9453,09454,7932310.0,10500050.0,11797190.0,17109970.0,4759660.0,9333900.0,10964270.0,20978850.0
9454,09455,1154390.0,908946.0,949850.0,1377412.0,1263640.0,60000.0,82800.0,116930.0
9455,09456,22739656.0,5219298.0,9646682.0,21274610.0,28493276.0,33027713.0,12538936.0,25130017.0
9456,09457,5536030.0,9218820.0,8812320.0,12885110.0,10986560.0,5826390.0,3232870.0,20074930.0
9457,09458,871230.0,3647400.0,3151799.0,2238203.0,1976650.0,2820850.0,1855490.0,1214370.0
9458,09459,1910429.0,1289434.0,1427529.0,1277173.0,1291386.0,1439940.0,1876520.0,2206235.0
9459,09460,14781021.0,6070060.0,12395570.0,11632540.0,9750111.0,4241300.0,18437350.0,5684580.0
9460,09461,1215869.0,3003414.0,1637598.0,3404963.0,745640.0,1403947.0,757736.0,453000.0
9461,09462,1616932.0,1262764.0,1969383.0,1315923.0,1984482.0,3186937.0,2488537.0,1485479.0
9462,09463,3786313.0,2556703.0,1933290.0,14090870.0,2500600.0,5894346.0,9398841.0,7435000.0
9463,09464,254698.0,754610.0,1032044.0,716274.0,1290317.0,1157173.0,644037.0,562348.0
9464,09465,3048640.0,4008400.0,3097680.0,3994428.0,3545370.0,3816730.0,4394220.0,5744820.0
9465,09466,3926990.0,2563869.0,3278813.0,3699391.0,3252786.0,3173833.0,2572517.0,2753926.0
9466,09467,10156142.0,5846969.0,1105940.0,13780210.0,5544218.0,7170401.0,10564489.0,14536261.0
9467,09468,1218314.0,1308979.0,997418.0,900639.0,1190145.0,1093197.0,1016088.0,622728.0
9468,09469,798550.0,934510.0,884430.0,2688600.0,713130.0,1259660.0,978885.0,929740.0
9469,09470,354969.0,781680.0,4215780.0,3012586.0,2892796.0,2431590.0,1939693.0,1709462.0
9470,09471,1290040.0,263503.0,2192616.0,5071200.0,3410768.0,3437452.0,4683290.0,3995471.0
9471,09472,1107953.0,520793.0,1075599.0,968114.0,669758.0,1117977.0,865156.0,1557902.0
9472,09473,2177420.0,3782110.0,5231385.0,4094060.0,4191040.0,20105600.0,2638910.0,1084480.0
9473,09474,3531125.0,6224645.0,2831251.0,3469580.0,6659207.0,7973950.0,5619368.0,13339992.0
9474,09475,1484855.0,1473427.0,3187425.0,1452878.0,2703093.0,1889855.0,1523303.0,2799008.0
9475,09476,3772520.0,2760400.0,3415940.0,5477340.0,915340.0,1812870.0,1515900.0,4062579.0
9476,09477,2887418.0,2944530.0,2834590.0,2692310.0,3262830.0,3116420.0,3375510.0,2948810.0
9477,09478,3014660.0,2155918.0,2274018.0,4438134.0,2167495.0,2933817.0,3032100.0,3738340.0
9478,09479,7955340.0,13448232.0,6540684.0,7712663.0,6237650.0,14009290.0,9127995.0,29951510.0
9479,09480,6019240.0,2875160.0,3421418.0,5732800.0,3928650.0,3065740.0,4245390.0,6838432.0
9480,09481,14623679.0,8246486.0,14896000.0,13060220.0,8627100.0,7286511.0,8520820.0,7268890.0
9481,09482,1467345.0,1607472.0,1619775.0,1398250.0,1527154.0,1803736.0,1113423.0,1742717.0
9482,09483,859582.0,1184250.0,1513489.0,2045020.0,2326494.0,2213110.0,1435820.0,1573956.0
9483,09484,5147910.0,5440770.0,7072737.0,19039343.0,10050491.0,8273514.0,7631312.0,14941453.0
9484,09485,6350120.0,7103630.0,4640480.0,12556936.0,5808151.0,13975961.0,5924509.0,13075423.0
9485,09486,12526640.0,16837620.0,5719760.0,11283430.0,3885890.0,12493860.0,18311570.0,16261250.0
9486,09487,4650460.0,1417500.0,1327891.0,1521160.0,1835180.0,2099170.0,1704670.0,1569330.0
9487,09488,778090.0,1342759.0,1383982.0,1100107.0,1348254.0,1934740.0,1683187.0,1352990.0
9488,09489,1089416.0,464859.0,683679.0,462749.0,656242.0,1240636.0,1253288.0,1369848.0
9489,09490,2065344.0,2331109.0,4269016.0,2577070.0,1533890.0,1529610.0,1457151.0,1674146.0
9490,09491,1595457.0,1608786.0,954431.0,1080188.0,1286775.0,1447335.0,1366491.0,1756861.0
9491,09492,1028396.0,943781.0,1397392.0,914239.0,1515523.0,1727721.0,629803.0,864649.0
9492,09493,1622651.0,4056160.0,6806974.0,3494064.0,2302738.0,6397347.0,1334299.0,2011132.0
9493,09494,2284921.0,1281612.0,1826656.0,715715.0,628881.0,403380.0,608230.0,1214560.0
9494,09495,4490622.0,2974531.0,2489834.0,5129530.0,2654777.0,3101753.0,2059043.0,7550832.0
9495,09496,1472295.0,1067390.0,1518518.0,1816686.0,1701326.0,1863369.0,1443688.0,1541971.0
9496,09497,1894485.0,1521568.0,2007940.0,1757857.0,2775350.0,1791845.0,4864514.0,3162776.0
9497,09498,2396290.0,3122070.0,5852490.0,4463750.0,3892100.0,4463130.0,4939413.0,8703990.0
9498,09499,2392488.0,2365644.0,923728.0,1258985.0,1659282.0,1618196.0,1244535.0,1078860.0
9499,09500,2459900.0,3672790.0,2134902.0,3458103.0,2897098.0,2916493.0,2779329.0,3413282.0
9500,09501,4876830.0,2415320.0,3956421.0,4116643.0,2513015.0,4339648.0,3108499.0,6546576.0
9501,09502,3762629.0,9155980.0,4009675.0,7093330.0,4792550.0,5102639.0,8437433.0,17872200.0
9502,09503,5646780.0,1571440.0,5413850.0,21628240.0,4647530.0,8086860.0,10214258.0,9284120.0
9503,09504,5961584.0,8876810.0,9081040.0,14468550.0,5137170.0,24091130.0,11769060.0,11951300.0
9504,09505,2678890.0,3739770.0,10897880.0,5995834.0,2145977.0,6407445.0,12656515.0,8243060.0
9505,09506,1891304.0,1048764.0,1349967.0,1299279.0,1145100.0,965518.0,611986.0,1243249.0
9506,09507,1541540.0,3258440.0,2424100.0,3028710.0,824400.0,1156940.0,7430700.0,4067431.0
9507,09508,1223090.0,1029768.0,1481433.0,1595838.0,1667385.0,1528212.0,2464784.0,2389253.0
9508,09509,3918070.0,3459910.0,7621260.0,4736540.0,8245140.0,11383640.0,4266760.0,6888980.0
9509,09510,2577810.0,2412220.0,66850.0,2555640.0,1771610.0,2913570.0,3598600.0,3543270.0
9510,09511,930410.0,660450.0,1268830.0,2562782.0,2744453.0,2013502.0,816050.0,225680.0
9511,09512,3462588.0,3595400.0,1518132.0,1894925.0,2719447.0,2718643.0,1098573.0,2445475.0
9512,09513,8898690.0,9616140.0,7462248.0,38148080.0,46193324.0,35591529.0,4467720.0,5516843.0
9513,09514,3431290.0,5985740.0,6584314.0,8823950.0,7775850.0,7717639.0,10345946.0,9585580.0
9514,09515,1886089.0,3165759.0,2211311.0,2168093.0,4267219.0,8062555.0,5929002.0,5647298.0
9515,09516,1937463.0,2362347.0,1824412.0,2006025.0,3053596.0,1029109.0,1184073.0,1821630.0
9516,09517,826633.0,1121378.0,643996.0,744565.0,1020709.0,975050.0,1489216.0,1139497.0
9517,09518,65257460.0,361224690.0,74914394.0,4819330.0,4735380.0,15273610.0,2280753.0,2306990.0
9518,09519,5649870.0,11286850.0,3522500.0,14108780.0,3831580.0,3011480.0,2500900.0,14760990.0
9519,09520,1122539.0,448834.0,1090736.0,508440.0,1221656.0,1019887.0,1048947.0,1113531.0
9520,09521,4283295.0,4084548.0,4158459.0,5875430.0,2346991.0,1694360.0,2946979.0,1464070.0
9521,09522,1058031.0,842672.0,860601.0,672339.0,698548.0,728212.0,496506.0,1141946.0
9522,09523,1576111.0,1440762.0,1065346.0,1018199.0,1298413.0,1549800.0,1295872.0,1631432.0
9523,09524,,,2153410.0,2832479.0,3112265.0,4252727.0,5523842.0,4903867.0
9524,09525,746446.0,622754.0,619320.0,590605.0,583152.0,797627.0,984015.0,1114408.0
9525,09526,3050145.0,6547844.0,10025267.0,6775681.0,2175050.0,3152124.0,1938609.0,2093150.0
9526,09527,11646280.0,18567860.0,14875180.0,19487380.0,19154230.0,22038980.0,13974060.0,25944120.0
9527,09528,380500.0,956150.0,1045450.0,1684900.0,418630.0,1077920.0,1030820.0,1168920.0
9528,09529,1345170.0,2855061.0,2734620.0,3315520.0,2339398.0,2184090.0,3324440.0,2094370.0
9529,09530,1253340.0,2688130.0,934480.0,1780460.0,1273370.0,2387950.0,1376340.0,1593780.0
9530,09531,979321.0,1383460.0,1123141.0,882036.0,987199.0,808129.0,1122713.0,1567832.0
9531,09532,6311890.0,6269179.0,15504152.0,2777017.0,4313529.0,8891371.0,5540544.0,4719719.0
9532,09533,8314570.0,11459020.0,7929198.0,9099985.0,5993140.0,8548160.0,9791980.0,7853174.0
9533,09534,2644540.0,3445990.0,3460380.0,6948510.0,2471870.0,3513440.0,1935220.0,4241070.0
9534,09535,1627322.0,726810.0,715830.0,172400.0,357230.0,884680.0,1300350.0,1551600.0
9535,09536,8182341.0,5083518.0,2536440.0,8745040.0,6776689.0,5409490.0,5635890.0,24252050.0
9536,09537,3628244.0,2087880.0,8559080.0,3508960.0,3938270.0,1768540.0,2563670.0,2155930.0
9537,09538,7167547.0,8328570.0,2751189.0,8878520.0,4049670.0,2839070.0,1210980.0,1703289.0
9538,09539,4890430.0,9674350.0,6428080.0,6755807.0,5053607.0,4672220.0,4440175.0,33306460.0
9539,09540,6879469.0,2071930.0,12065890.0,9857310.0,9889320.0,12269071.0,10730510.0,33874700.0
9540,09541,1717320.0,2108630.0,1647970.0,3510980.0,1430630.0,3703930.0,3149730.0,1269900.0
9541,09542,13564040.0,9852760.0,11442610.0,13263590.0,9560900.0,3882070.0,4403070.0,9440780.0
9542,09543,3891980.0,2117700.0,2670670.0,12009740.0,6892020.0,4051820.0,1949292.0,7103229.0
9543,09544,1677691.0,1634198.0,1660316.0,1519325.0,1777037.0,1900098.0,1691337.0,1425083.0
9544,09545,1961836.0,1524062.0,1852671.0,1806213.0,857586.0,1527949.0,2636104.0,1493970.0
9545,09546,6957609.0,8244374.0,6954850.0,5723999.0,32962570.0,6714800.0,11216130.0,6188547.0
9546,09547,4226900.0,5073010.0,597940.0,1157310.0,2100080.0,1106290.0,952108.0,1962600.0
9547,09548,596806.0,437302.0,971687.0,565231.0,1212731.0,659517.0,760399.0,909224.0
9548,09549,4277740.0,6967940.0,8506050.0,18814670.0,13557444.0,6539740.0,8076900.0,8281962.0
9549,09550,148000.0,,268300.0,1130300.0,3382570.0,1668520.0,1712616.0,2072690.0
9550,09551,2325021.0,1835817.0,1927615.0,1757394.0,2494838.0,2188869.0,1723649.0,1673545.0
9551,09552,176040.0,10000.0,85500.0,,43000.0,275000.0,241520.0,962100.0
9552,09553,1680757.0,1367991.0,1801880.0,1340750.0,1072996.0,1250551.0,1433515.0,1043340.0
9553,09554,2383540.0,4478510.0,2510852.0,11088690.0,2486150.0,5918082.0,1787660.0,6784300.0
9554,09555,1560158.0,2803587.0,4885932.0,93024.0,2087464.0,2986718.0,3745553.0,3997974.0
9555,09556,377660.0,999810.0,1456490.0,2273420.0,3038430.0,3268990.0,2972850.0,4497380.0
9556,09557,36240.0,,,701529.0,977273.0,1097330.0,1395374.0,1069166.0
9557,09558,721170.0,1484394.0,1081625.0,1063986.0,1438400.0,1159990.0,1089410.0,1398413.0
9558,09559,960679.0,3106151.0,5324795.0,4921102.0,4236281.0,3556522.0,1780386.0,2073150.0
